adgroup_id,dim_type,dim_value,imp,clk,cost,rank_sum,n_days
grp-a001-02-000000047485408,r,04,36,0,0,246,15
grp-a001-02-000000047485408,r,05,21,1,1116,152,11
grp-a001-02-000000047485408,r,06,40,0,0,426,15
grp-a001-02-000000047485408,r,07,13,0,0,108,10
grp-a001-02-000000047485408,r,08,50,0,0,276,15
grp-a001-02-000000047485408,r,09,157,1,857,1002,24
grp-a001-02-000000047485408,r,10,14,0,0,146,10
grp-a001-02-000000047485408,r,11,56,0,0,379,17
grp-a001-02-000000047485408,r,12,29,0,0,248,13
grp-a001-02-000000047485408,r,13,25,1,1013,123,11
grp-a001-02-000000047485408,r,14,6,0,0,47,4
grp-a001-02-000000047485408,r,15,40,1,995,286,17
grp-a001-02-000000047485408,r,16,20,0,0,147,10
grp-a001-02-000000047485408,r,17,5,0,0,29,4
grp-a001-02-000000047485408,r,99,46,2,1700,282,16
grp-a001-02-000000048079095,h,00,224,5,8363,1013,76
grp-a001-02-000000048079095,h,01,148,4,6596,547,63
grp-a001-02-000000048079095,h,02,105,0,0,573,48
grp-a001-02-000000048079095,h,03,37,0,0,127,20
grp-a001-02-000000048079095,h,04,39,0,0,133,24
grp-a001-02-000000048079095,h,05,51,0,0,241,32
grp-a001-02-000000048079095,h,06,100,1,1375,435,51
grp-a001-02-000000048079095,h,07,137,1,1572,652,57
grp-a001-02-000000048079095,h,08,181,1,1668,906,68
grp-a001-02-000000048079095,h,09,156,1,1574,729,58
grp-a001-02-000000048079095,h,10,149,2,3428,792,75
grp-a001-02-000000048079095,h,11,262,4,5769,1278,89
grp-a001-02-000000048079095,h,12,170,0,0,734,73
grp-a001-02-000000048079095,h,13,193,1,1626,880,77
grp-a001-02-000000048079095,h,14,184,1,1749,990,77
grp-a001-02-000000048079095,h,15,197,0,0,850,72
grp-a001-02-000000048079095,h,16,214,2,3287,1294,80
grp-a001-02-000000048079095,h,17,183,1,1749,879,72
grp-a001-02-000000048079095,h,18,213,2,3249,1005,72
grp-a001-02-000000048079095,h,19,217,5,7833,1004,78
grp-a001-02-000000048079095,h,20,237,2,3039,1013,83
grp-a001-02-000000048079095,h,21,264,2,3386,1018,79
grp-a001-02-000000048079095,h,22,334,3,4957,1424,90
grp-a001-02-000000048079095,h,23,274,4,6351,1230,81
grp-a001-02-000000048079095,m,11068,109,0,0,534,30
grp-a001-02-000000048079095,m,27758,18,0,0,36,15
grp-a001-02-000000048079095,m,33421,1440,18,28480,7661,115
grp-a001-02-000000048079095,m,341893,932,4,5860,5478,77
grp-a001-02-000000048079095,m,341898,228,0,0,366,60
grp-a001-02-000000048079095,m,370822,11,0,0,28,8
grp-a001-02-000000048079095,m,556927,3,0,0,3,1
grp-a001-02-000000048079095,m,684924,222,0,0,222,70
grp-a001-02-000000048079095,m,684925,10,0,0,10,8
grp-a001-02-000000048079095,m,684926,385,1,1470,2134,99
grp-a001-02-000000048079095,m,684927,51,0,0,539,28
grp-a001-02-000000048079095,m,8753,860,19,31761,2736,113
grp-a001-02-000000048079095,r,00,30,0,0,148,19
grp-a001-02-000000048079095,r,01,140,3,4871,585,56
grp-a001-02-000000048079095,r,02,965,6,9235,4442,117
grp-a001-02-000000048079095,r,03,211,2,3498,882,83
grp-a001-02-000000048079095,r,04,140,2,3417,665,64
grp-a001-02-000000048079095,r,05,71,2,3451,344,42
grp-a001-02-000000048079095,r,06,246,0,0,1372,78
grp-a001-02-000000048079095,r,07,135,0,0,594,55
grp-a001-02-000000048079095,r,08,221,0,0,940,79
grp-a001-02-000000048079095,r,09,916,13,21274,4284,117
grp-a001-02-000000048079095,r,10,57,1,1703,226,34
grp-a001-02-000000048079095,r,11,245,1,1578,1132,80
grp-a001-02-000000048079095,r,12,92,1,1380,418,43
grp-a001-02-000000048079095,r,13,126,4,6313,564,65
grp-a001-02-000000048079095,r,14,37,2,2957,150,20
grp-a001-02-000000048079095,r,15,150,0,0,802,69
grp-a001-02-000000048079095,r,16,133,2,3429,622,64
grp-a001-02-000000048079095,r,17,30,0,0,156,22
grp-a001-02-000000048079095,r,18,48,0,0,265,15
grp-a001-02-000000048079095,r,99,276,3,4465,1156,84
grp-a001-02-000000048079128,h,05,1,0,0,15,1
grp-a001-02-000000048079128,h,10,1,0,0,21,1
grp-a001-02-000000048079128,h,22,1,0,0,8,1
grp-a001-02-000000048079128,m,612593,1,0,0,21,1
grp-a001-02-000000048079128,m,612594,1,0,0,8,1
grp-a001-02-000000048079128,m,8753,1,0,0,15,1
grp-a001-02-000000048079128,r,10,1,0,0,15,1
grp-a001-02-000000048079128,r,13,1,0,0,21,1
grp-a001-02-000000048079128,r,18,1,0,0,8,1
grp-a001-02-000000049350416,h,00,207,1,1487,721,74
grp-a001-02-000000049350416,h,01,139,1,1491,456,59
grp-a001-02-000000049350416,h,02,71,0,0,308,51
grp-a001-02-000000049350416,h,03,44,0,0,303,29
grp-a001-02-000000049350416,h,04,37,0,0,222,27
grp-a001-02-000000049350416,h,05,38,0,0,144,26
grp-a001-02-000000049350416,h,06,54,0,0,241,32
grp-a001-02-000000049350416,h,07,87,1,1337,375,49
grp-a001-02-000000049350416,h,08,166,0,0,742,71
grp-a001-02-000000049350416,h,09,180,0,0,732,72
grp-a001-02-000000049350416,h,10,195,0,0,843,72
grp-a001-02-000000049350416,h,11,177,1,1540,707,73
grp-a001-02-000000049350416,h,12,182,0,0,882,72
grp-a001-02-000000049350416,h,13,199,1,1331,1024,85
grp-a001-02-000000049350416,h,14,141,0,0,573,69
grp-a001-02-000000049350416,h,15,178,0,0,744,80
grp-a001-02-000000049350416,h,16,182,2,2742,856,76
grp-a001-02-000000049350416,h,17,173,3,4705,797,78
grp-a001-02-000000049350416,h,18,163,1,1513,644,64
grp-a001-02-000000049350416,h,19,179,1,1740,1013,71
grp-a001-02-000000049350416,h,20,217,0,0,941,75
grp-a001-02-000000049350416,h,21,271,3,4301,1231,83
grp-a001-02-000000049350416,h,22,297,1,1477,1390,89
grp-a001-02-000000049350416,h,23,348,2,2504,1961,83
grp-a001-02-000000049350416,m,11068,249,0,0,1969,63
grp-a001-02-000000049350416,m,122876,23,0,0,38,16
grp-a001-02-000000049350416,m,27758,261,2,2824,442,69
grp-a001-02-000000049350416,m,33421,687,1,1477,5234,96
grp-a001-02-000000049350416,m,335738,1,0,0,1,1
grp-a001-02-000000049350416,m,341893,659,4,6073,2895,110
grp-a001-02-000000049350416,m,341898,329,1,1491,530,74
grp-a001-02-000000049350416,m,370822,93,1,922,154,43
grp-a001-02-000000049350416,m,424040,113,0,0,271,50
grp-a001-02-000000049350416,m,556927,3,0,0,3,3
grp-a001-02-000000049350416,m,612593,167,0,0,1677,73
grp-a001-02-000000049350416,m,612594,111,0,0,444,46
grp-a001-02-000000049350416,m,684924,63,0,0,63,40
grp-a001-02-000000049350416,m,684925,50,0,0,50,20
grp-a001-02-000000049350416,m,684926,363,1,1445,1196,94
grp-a001-02-000000049350416,m,684927,103,0,0,561,58
grp-a001-02-000000049350416,m,8753,650,8,11936,2322,118
grp-a001-02-000000049350416,r,00,114,0,0,1114,49
grp-a001-02-000000049350416,r,01,96,2,2504,408,50
grp-a001-02-000000049350416,r,02,963,3,4322,4233,137
grp-a001-02-000000049350416,r,03,220,2,3217,838,75
grp-a001-02-000000049350416,r,04,122,0,0,585,67
grp-a001-02-000000049350416,r,05,86,0,0,293,41
grp-a001-02-000000049350416,r,06,128,3,4514,540,65
grp-a001-02-000000049350416,r,07,93,1,1331,385,51
grp-a001-02-000000049350416,r,08,189,0,0,812,64
grp-a001-02-000000049350416,r,09,887,4,5616,4198,136
grp-a001-02-000000049350416,r,10,58,0,0,189,34
grp-a001-02-000000049350416,r,11,179,0,0,730,73
grp-a001-02-000000049350416,r,12,70,0,0,228,33
grp-a001-02-000000049350416,r,13,121,1,1431,525,55
grp-a001-02-000000049350416,r,14,19,0,0,73,14
grp-a001-02-000000049350416,r,15,138,0,0,640,58
grp-a001-02-000000049350416,r,16,95,1,1513,459,43
grp-a001-02-000000049350416,r,17,27,1,1720,152,18
grp-a001-02-000000049350416,r,18,40,0,0,275,19
grp-a001-02-000000049350416,r,99,280,0,0,1173,79
grp-a001-02-000000049354013,h,00,201,0,0,815,50
grp-a001-02-000000049354013,h,01,150,0,0,434,37
grp-a001-02-000000049354013,h,02,108,0,0,336,25
grp-a001-02-000000049354013,h,03,104,0,0,284,24
grp-a001-02-000000049354013,h,04,89,0,0,195,21
grp-a001-02-000000049354013,h,05,105,0,0,223,23
grp-a001-02-000000049354013,h,06,110,0,0,269,28
grp-a001-02-000000049354013,h,07,119,0,0,326,29
grp-a001-02-000000049354013,h,08,179,1,1510,647,45
grp-a001-02-000000049354013,h,09,127,0,0,424,47
grp-a001-02-000000049354013,h,10,150,0,0,441,42
grp-a001-02-000000049354013,h,11,149,2,3464,518,47
grp-a001-02-000000049354013,h,12,140,0,0,397,38
grp-a001-02-000000049354013,h,13,143,0,0,509,50
grp-a001-02-000000049354013,h,14,153,1,1980,546,43
grp-a001-02-000000049354013,h,15,187,1,1970,621,44
grp-a001-02-000000049354013,h,16,122,0,0,421,41
grp-a001-02-000000049354013,h,17,148,0,0,496,53
grp-a001-02-000000049354013,h,18,148,0,0,495,42
grp-a001-02-000000049354013,h,19,121,0,0,487,44
grp-a001-02-000000049354013,h,20,125,1,1350,487,43
grp-a001-02-000000049354013,h,21,114,0,0,593,48
grp-a001-02-000000049354013,h,22,144,1,1479,555,49
grp-a001-02-000000049354013,h,23,106,1,1910,566,51
grp-a001-02-000000049354013,m,11068,1154,0,0,3399,55
grp-a001-02-000000049354013,m,122876,1,0,0,1,1
grp-a001-02-000000049354013,m,27758,410,1,1980,578,35
grp-a001-02-000000049354013,m,33421,337,1,1970,2724,98
grp-a001-02-000000049354013,m,341893,231,1,1980,1103,39
grp-a001-02-000000049354013,m,341898,191,0,0,272,29
grp-a001-02-000000049354013,m,370822,24,0,0,34,11
grp-a001-02-000000049354013,m,424040,13,0,0,16,6
grp-a001-02-000000049354013,m,612593,30,0,0,263,21
grp-a001-02-000000049354013,m,612594,35,1,1479,171,19
grp-a001-02-000000049354013,m,684924,22,0,0,22,13
grp-a001-02-000000049354013,m,684925,272,0,0,272,25
grp-a001-02-000000049354013,m,684926,151,0,0,631,48
grp-a001-02-000000049354013,m,684927,43,0,0,225,31
grp-a001-02-000000049354013,m,8753,328,4,6254,1374,69
grp-a001-02-000000049354013,r,00,12,0,0,88,7
grp-a001-02-000000049354013,r,01,218,0,0,540,36
grp-a001-02-000000049354013,r,02,995,2,3960,3264,95
grp-a001-02-000000049354013,r,03,88,0,0,400,43
grp-a001-02-000000049354013,r,04,54,1,1970,240,33
grp-a001-02-000000049354013,r,05,39,0,0,110,15
grp-a001-02-000000049354013,r,06,59,0,0,206,27
grp-a001-02-000000049354013,r,07,41,0,0,201,23
grp-a001-02-000000049354013,r,08,106,0,0,441,41
grp-a001-02-000000049354013,r,09,684,0,0,2217,88
grp-a001-02-000000049354013,r,10,34,1,1910,135,17
grp-a001-02-000000049354013,r,11,469,1,1479,1211,57
grp-a001-02-000000049354013,r,12,52,0,0,186,19
grp-a001-02-000000049354013,r,13,70,0,0,358,37
grp-a001-02-000000049354013,r,14,8,0,0,54,7
grp-a001-02-000000049354013,r,15,74,2,2860,397,46
grp-a001-02-000000049354013,r,16,46,0,0,233,23
grp-a001-02-000000049354013,r,17,11,0,0,48,8
grp-a001-02-000000049354013,r,18,16,0,0,86,10
grp-a001-02-000000049354013,r,99,166,1,1484,670,59
grp-a001-02-000000052176555,h,10,11,0,0,61,1
grp-a001-02-000000052176555,h,11,14,0,0,67,1
grp-a001-02-000000052176555,h,12,2,0,0,21,1
grp-a001-02-000000052176555,h,13,19,0,0,142,2
grp-a001-02-000000052176555,h,14,13,0,0,76,2
grp-a001-02-000000052176555,h,15,10,0,0,64,2
grp-a001-02-000000052176555,h,16,24,1,800,164,1
grp-a001-02-000000052176555,m,11068,3,0,0,28,2
grp-a001-02-000000052176555,m,27758,3,0,0,5,2
grp-a001-02-000000052176555,m,33421,27,0,0,228,2
grp-a001-02-000000052176555,m,335738,4,0,0,18,1
grp-a001-02-000000052176555,m,341893,6,0,0,78,2
grp-a001-02-000000052176555,m,684924,4,0,0,4,2
grp-a001-02-000000052176555,m,684925,3,0,0,3,2
grp-a001-02-000000052176555,m,684926,4,0,0,25,2
grp-a001-02-000000052176555,m,684927,6,0,0,40,1
grp-a001-02-000000052176555,m,8753,33,1,800,166,2
grp-a001-02-000000052176555,r,01,1,0,0,3,1
grp-a001-02-000000052176555,r,02,26,0,0,170,2
grp-a001-02-000000052176555,r,03,3,0,0,10,2
grp-a001-02-000000052176555,r,04,4,0,0,18,1
grp-a001-02-000000052176555,r,06,3,0,0,28,1
grp-a001-02-000000052176555,r,07,7,1,800,35,1
grp-a001-02-000000052176555,r,08,5,0,0,26,2
grp-a001-02-000000052176555,r,09,23,0,0,145,2
grp-a001-02-000000052176555,r,11,3,0,0,30,2
grp-a001-02-000000052176555,r,12,3,0,0,24,1
grp-a001-02-000000052176555,r,13,3,0,0,30,1
grp-a001-02-000000052176555,r,17,4,0,0,32,1
grp-a001-02-000000052176555,r,99,8,0,0,44,1
grp-a001-02-000000052176575,h,08,2,0,0,7,1
grp-a001-02-000000052176575,h,09,3,0,0,34,1
grp-a001-02-000000052176575,h,10,2,0,0,31,1
grp-a001-02-000000052176575,h,11,6,0,0,76,1
grp-a001-02-000000052176575,h,12,16,2,1133,113,2
grp-a001-02-000000052176575,h,13,5,0,0,34,1
grp-a001-02-000000052176575,h,14,8,1,77,104,2
grp-a001-02-000000052176575,h,15,22,0,0,200,2
grp-a001-02-000000052176575,h,16,13,0,0,111,1
grp-a001-02-000000052176575,m,11068,6,0,0,51,2
grp-a001-02-000000052176575,m,122876,2,1,308,19,1
grp-a001-02-000000052176575,m,27758,5,0,0,6,2
grp-a001-02-000000052176575,m,33421,18,0,0,183,2
grp-a001-02-000000052176575,m,335738,4,0,0,26,1
grp-a001-02-000000052176575,m,341893,10,1,77,71,1
grp-a001-02-000000052176575,m,684925,1,0,0,1,1
grp-a001-02-000000052176575,m,684926,4,0,0,65,1
grp-a001-02-000000052176575,m,684927,13,0,0,223,2
grp-a001-02-000000052176575,m,8753,14,1,825,65,2
grp-a001-02-000000052176575,r,01,3,1,77,42,2
grp-a001-02-000000052176575,r,02,9,1,825,57,1
grp-a001-02-000000052176575,r,03,2,0,0,12,1
grp-a001-02-000000052176575,r,04,8,0,0,48,1
grp-a001-02-000000052176575,r,05,6,0,0,134,2
grp-a001-02-000000052176575,r,06,2,1,308,19,1
grp-a001-02-000000052176575,r,07,1,0,0,30,1
grp-a001-02-000000052176575,r,08,4,0,0,36,2
grp-a001-02-000000052176575,r,09,25,0,0,176,2
grp-a001-02-000000052176575,r,11,3,0,0,32,2
grp-a001-02-000000052176575,r,12,3,0,0,24,2
grp-a001-02-000000052176575,r,15,2,0,0,31,2
grp-a001-02-000000052176575,r,16,4,0,0,34,1
grp-a001-02-000000052176575,r,99,5,0,0,35,2
grp-a001-02-000000052193550,h,00,181,1,458,1214,67
grp-a001-02-000000052193550,h,01,102,1,352,650,46
grp-a001-02-000000052193550,h,02,46,1,407,399,28
grp-a001-02-000000052193550,h,03,44,0,0,243,24
grp-a001-02-000000052193550,h,04,28,0,0,120,19
grp-a001-02-000000052193550,h,05,33,1,399,238,23
grp-a001-02-000000052193550,h,06,40,0,0,317,23
grp-a001-02-000000052193550,h,07,45,0,0,308,31
grp-a001-02-000000052193550,h,08,83,0,0,647,39
grp-a001-02-000000052193550,h,09,80,1,419,637,45
grp-a001-02-000000052193550,h,10,93,0,0,751,41
grp-a001-02-000000052193550,h,11,101,0,0,915,55
grp-a001-02-000000052193550,h,12,90,1,249,791,50
grp-a001-02-000000052193550,h,13,108,0,0,912,50
grp-a001-02-000000052193550,h,14,108,2,949,902,52
grp-a001-02-000000052193550,h,15,113,1,370,867,54
grp-a001-02-000000052193550,h,16,135,1,510,1036,63
grp-a001-02-000000052193550,h,17,127,1,510,1011,54
grp-a001-02-000000052193550,h,18,130,0,0,1010,62
grp-a001-02-000000052193550,h,19,132,6,2516,991,53
grp-a001-02-000000052193550,h,20,177,0,0,1441,63
grp-a001-02-000000052193550,h,21,197,3,1361,1648,67
grp-a001-02-000000052193550,h,22,198,1,560,1446,69
grp-a001-02-000000052193550,h,23,206,4,2160,1313,65
grp-a001-02-000000052193550,m,11068,13,1,429,112,7
grp-a001-02-000000052193550,m,122876,79,0,0,1405,32
grp-a001-02-000000052193550,m,27758,13,0,0,21,8
grp-a001-02-000000052193550,m,33421,198,1,419,1674,61
grp-a001-02-000000052193550,m,341893,1589,11,4739,13706,136
grp-a001-02-000000052193550,m,341898,139,1,458,405,49
grp-a001-02-000000052193550,m,370822,18,0,0,53,12
grp-a001-02-000000052193550,m,424040,18,1,319,226,13
grp-a001-02-000000052193550,m,684924,12,0,0,12,9
grp-a001-02-000000052193550,m,684925,1,0,0,1,1
grp-a001-02-000000052193550,m,684926,361,7,3186,1497,94
grp-a001-02-000000052193550,m,684927,66,0,0,298,42
grp-a001-02-000000052193550,m,8753,90,3,1670,397,37
grp-a001-02-000000052193550,r,00,14,0,0,126,11
grp-a001-02-000000052193550,r,01,51,0,0,374,31
grp-a001-02-000000052193550,r,02,704,5,2039,5500,133
grp-a001-02-000000052193550,r,03,140,3,1287,1165,66
grp-a001-02-000000052193550,r,04,102,0,0,876,49
grp-a001-02-000000052193550,r,05,44,1,490,212,27
grp-a001-02-000000052193550,r,06,84,0,0,726,46
grp-a001-02-000000052193550,r,07,71,0,0,578,43
grp-a001-02-000000052193550,r,08,124,0,0,929,46
grp-a001-02-000000052193550,r,09,519,6,3046,4028,112
grp-a001-02-000000052193550,r,10,48,0,0,344,28
grp-a001-02-000000052193550,r,11,110,0,0,829,58
grp-a001-02-000000052193550,r,12,53,0,0,313,33
grp-a001-02-000000052193550,r,13,67,3,1449,486,37
grp-a001-02-000000052193550,r,14,12,0,0,83,10
grp-a001-02-000000052193550,r,15,156,1,510,995,57
grp-a001-02-000000052193550,r,16,73,0,0,582,36
grp-a001-02-000000052193550,r,17,20,1,590,120,16
grp-a001-02-000000052193550,r,18,51,1,419,463,15
grp-a001-02-000000052193550,r,99,154,4,1390,1078,64
grp-a001-02-000000052193556,h,00,73,0,0,494,32
grp-a001-02-000000052193556,h,01,35,1,352,296,26
grp-a001-02-000000052193556,h,02,21,1,307,182,19
grp-a001-02-000000052193556,h,03,7,0,0,47,7
grp-a001-02-000000052193556,h,04,7,0,0,55,6
grp-a001-02-000000052193556,h,05,7,0,0,85,7
grp-a001-02-000000052193556,h,06,15,0,0,157,12
grp-a001-02-000000052193556,h,07,23,0,0,193,20
grp-a001-02-000000052193556,h,08,24,0,0,201,16
grp-a001-02-000000052193556,h,09,31,0,0,204,21
grp-a001-02-000000052193556,h,10,41,1,297,382,23
grp-a001-02-000000052193556,h,11,29,1,470,244,26
grp-a001-02-000000052193556,h,12,30,1,385,251,23
grp-a001-02-000000052193556,h,13,36,0,0,229,26
grp-a001-02-000000052193556,h,14,32,0,0,315,21
grp-a001-02-000000052193556,h,15,29,0,0,273,21
grp-a001-02-000000052193556,h,16,52,0,0,384,33
grp-a001-02-000000052193556,h,17,33,0,0,234,19
grp-a001-02-000000052193556,h,18,23,0,0,171,19
grp-a001-02-000000052193556,h,19,48,0,0,416,32
grp-a001-02-000000052193556,h,20,58,0,0,396,32
grp-a001-02-000000052193556,h,21,67,2,960,507,31
grp-a001-02-000000052193556,h,22,69,0,0,516,39
grp-a001-02-000000052193556,h,23,43,0,0,317,21
grp-a001-02-000000052193556,m,11068,2,0,0,80,2
grp-a001-02-000000052193556,m,27758,6,0,0,10,3
grp-a001-02-000000052193556,m,33421,28,0,0,292,11
grp-a001-02-000000052193556,m,341893,568,4,1619,5080,108
grp-a001-02-000000052193556,m,341898,70,0,0,191,27
grp-a001-02-000000052193556,m,370822,9,0,0,52,5
grp-a001-02-000000052193556,m,684926,103,3,1152,575,43
grp-a001-02-000000052193556,m,684927,38,0,0,219,21
grp-a001-02-000000052193556,m,8753,9,0,0,50,7
grp-a001-02-000000052193556,r,00,8,0,0,45,5
grp-a001-02-000000052193556,r,01,31,0,0,299,21
grp-a001-02-000000052193556,r,02,216,3,1267,1742,72
grp-a001-02-000000052193556,r,03,52,0,0,340,37
grp-a001-02-000000052193556,r,04,28,0,0,257,22
grp-a001-02-000000052193556,r,05,20,0,0,144,16
grp-a001-02-000000052193556,r,06,29,1,460,247,24
grp-a001-02-000000052193556,r,07,13,0,0,112,10
grp-a001-02-000000052193556,r,08,48,0,0,432,31
grp-a001-02-000000052193556,r,09,154,1,385,1264,62
grp-a001-02-000000052193556,r,10,12,0,0,85,10
grp-a001-02-000000052193556,r,11,43,1,352,289,27
grp-a001-02-000000052193556,r,12,19,0,0,144,15
grp-a001-02-000000052193556,r,13,23,0,0,188,13
grp-a001-02-000000052193556,r,14,6,0,0,50,4
grp-a001-02-000000052193556,r,15,39,0,0,283,31
grp-a001-02-000000052193556,r,16,36,0,0,276,17
grp-a001-02-000000052193556,r,17,5,0,0,27,4
grp-a001-02-000000052193556,r,18,2,0,0,17,2
grp-a001-02-000000052193556,r,99,49,1,307,308,33
grp-a001-02-000000052193613,h,00,61,1,390,322,19
grp-a001-02-000000052193613,h,01,50,0,0,390,24
grp-a001-02-000000052193613,h,02,33,1,540,329,16
grp-a001-02-000000052193613,h,03,23,0,0,199,9
grp-a001-02-000000052193613,h,04,17,0,0,193,9
grp-a001-02-000000052193613,h,05,13,0,0,141,6
grp-a001-02-000000052193613,h,06,19,0,0,143,7
grp-a001-02-000000052193613,h,07,21,0,0,171,10
grp-a001-02-000000052193613,h,08,23,1,550,70,13
grp-a001-02-000000052193613,h,09,36,0,0,150,13
grp-a001-02-000000052193613,h,10,37,1,510,138,15
grp-a001-02-000000052193613,h,11,37,1,240,152,13
grp-a001-02-000000052193613,h,12,52,0,0,192,18
grp-a001-02-000000052193613,h,13,52,1,240,130,11
grp-a001-02-000000052193613,h,14,51,0,0,215,12
grp-a001-02-000000052193613,h,15,51,0,0,234,9
grp-a001-02-000000052193613,h,16,62,3,1292,260,11
grp-a001-02-000000052193613,h,17,48,0,0,165,10
grp-a001-02-000000052193613,h,18,54,1,280,262,12
grp-a001-02-000000052193613,h,19,61,3,750,236,16
grp-a001-02-000000052193613,h,20,68,0,0,353,10
grp-a001-02-000000052193613,h,21,73,1,580,334,19
grp-a001-02-000000052193613,h,22,83,2,600,291,15
grp-a001-02-000000052193613,h,23,55,0,0,487,15
grp-a001-02-000000052193613,m,11068,8,0,0,171,6
grp-a001-02-000000052193613,m,122876,70,1,580,252,5
grp-a001-02-000000052193613,m,27758,3,1,462,5,3
grp-a001-02-000000052193613,m,33421,199,0,0,2226,30
grp-a001-02-000000052193613,m,341893,215,0,0,715,23
grp-a001-02-000000052193613,m,341898,62,2,1090,103,14
grp-a001-02-000000052193613,m,370822,8,0,0,17,6
grp-a001-02-000000052193613,m,424040,334,12,3840,919,6
grp-a001-02-000000052193613,m,684924,12,0,0,12,7
grp-a001-02-000000052193613,m,684925,2,0,0,2,2
grp-a001-02-000000052193613,m,684926,83,0,0,630,29
grp-a001-02-000000052193613,m,684927,21,0,0,251,13
grp-a001-02-000000052193613,m,8753,63,0,0,254,37
grp-a001-02-000000052193613,r,00,7,0,0,100,4
grp-a001-02-000000052193613,r,01,25,0,0,55,8
grp-a001-02-000000052193613,r,02,261,6,2780,1133,36
grp-a001-02-000000052193613,r,03,58,1,240,326,18
grp-a001-02-000000052193613,r,04,37,1,290,129,13
grp-a001-02-000000052193613,r,05,15,1,550,38,7
grp-a001-02-000000052193613,r,06,37,0,0,108,17
grp-a001-02-000000052193613,r,07,22,0,0,97,9
grp-a001-02-000000052193613,r,08,58,0,0,419,19
grp-a001-02-000000052193613,r,09,322,3,942,2153,41
grp-a001-02-000000052193613,r,10,13,0,0,42,8
