adgroup_id,hour_code,region_code,media_code,imp,clk,cost,n_days
grp-a001-02-000000059808403,21,08,684926,1,1,1366,1
grp-a001-02-000000059808403,21,15,33421,1,1,1894,1
grp-a001-02-000000059808403,22,02,341893,1,1,1329,1
grp-a001-02-000000059808403,22,02,341898,2,1,1150,1
grp-a001-02-000000059808403,22,02,8753,4,1,1375,1
grp-a001-02-000000059808403,22,03,8753,1,1,1271,1
grp-a001-02-000000059808403,22,16,341898,1,1,1350,1
grp-a001-02-000000059808403,23,09,341893,1,1,957,1
grp-a001-02-000000059808403,23,09,8753,2,1,1355,1
grp-a001-02-000000059809116,01,06,8753,1,1,1485,1
grp-a001-02-000000059809116,02,09,8753,2,1,1483,1
grp-a001-02-000000059809116,07,03,684926,1,1,1469,1
grp-a001-02-000000059809116,08,17,8753,1,1,1402,1
grp-a001-02-000000059809116,11,01,8753,1,1,1196,1
grp-a001-02-000000059809116,11,09,8753,2,1,1316,1
grp-a001-02-000000059809116,11,15,8753,1,1,1979,1
grp-a001-02-000000059809116,14,02,684926,1,1,2005,1
grp-a001-02-000000059809116,15,09,341893,1,1,1445,1
grp-a001-02-000000059809116,17,09,33421,1,1,1310,1
grp-a001-02-000000059809116,18,03,8753,1,1,1953,1
grp-a001-02-000000059809116,20,02,8753,1,1,1300,1
grp-a001-02-000000059809116,21,02,341893,1,1,1332,1
grp-a001-02-000000059809116,21,08,8753,2,1,2015,1
grp-a001-02-000000059809116,21,18,8753,3,1,1945,1
grp-a001-02-000000059809116,21,99,8753,1,1,1457,1
grp-a001-02-000000059809116,23,03,684926,1,1,960,1
grp-a001-02-000000059809116,23,99,684926,2,1,1827,1
grp-a001-02-000000059810135,00,03,8753,1,1,1485,1
grp-a001-02-000000059810135,00,09,341893,1,1,1391,1
grp-a001-02-000000059810135,00,15,8753,1,1,1316,1
grp-a001-02-000000059810135,05,09,684926,2,1,1359,1
grp-a001-02-000000059810135,06,02,8753,1,1,1451,1
grp-a001-02-000000059810135,06,09,8753,1,1,1405,1
grp-a001-02-000000059810135,07,06,8753,1,1,1485,1
grp-a001-02-000000059810135,07,07,8753,1,1,1476,1
grp-a001-02-000000059810135,07,09,8753,1,1,1357,1
grp-a001-02-000000059810135,07,15,684926,1,1,1031,1
grp-a001-02-000000059810135,08,01,8753,1,1,1464,1
grp-a001-02-000000059810135,08,03,684926,3,1,1409,1
grp-a001-02-000000059810135,08,03,8753,2,2,2892,2
grp-a001-02-000000059810135,08,12,684926,1,1,1220,1
grp-a001-02-000000059810135,08,15,8753,1,1,1327,1
grp-a001-02-000000059810135,08,16,8753,2,1,1442,1
grp-a001-02-000000059810135,08,99,8753,1,1,1389,1
grp-a001-02-000000059810135,09,02,8753,1,1,1379,1
grp-a001-02-000000059810135,09,15,8753,1,1,1392,1
grp-a001-02-000000059810135,10,01,8753,2,1,1460,1
grp-a001-02-000000059810135,10,02,8753,3,2,2839,2
grp-a001-02-000000059810135,10,03,27758,1,1,1040,1
grp-a001-02-000000059810135,10,03,33421,2,1,1347,1
grp-a001-02-000000059810135,10,03,8753,2,1,1479,1
grp-a001-02-000000059810135,10,09,8753,1,1,1448,1
grp-a001-02-000000059810135,10,99,8753,1,1,1402,1
grp-a001-02-000000059810135,11,01,8753,3,1,1463,1
grp-a001-02-000000059810135,11,02,8753,1,1,1341,1
grp-a001-02-000000059810135,11,09,8753,3,1,1477,1
grp-a001-02-000000059810135,12,09,684924,1,1,1456,1
grp-a001-02-000000059810135,13,01,33421,1,1,1468,1
grp-a001-02-000000059810135,13,09,8753,2,1,1455,1
grp-a001-02-000000059810135,13,12,8753,1,1,1423,1
grp-a001-02-000000059810135,13,15,8753,1,1,1399,1
grp-a001-02-000000059810135,14,01,33421,2,2,2863,2
grp-a001-02-000000059810135,14,03,8753,3,1,1442,1
grp-a001-02-000000059810135,14,09,341893,1,1,1448,1
grp-a001-02-000000059810135,14,09,8753,1,1,1428,1
grp-a001-02-000000059810135,14,10,8753,3,1,1333,1
grp-a001-02-000000059810135,15,02,684926,1,1,1413,1
grp-a001-02-000000059810135,15,02,8753,1,1,1460,1
grp-a001-02-000000059810135,15,03,341898,0,1,1225,1
grp-a001-02-000000059810135,15,09,33421,2,1,1462,1
grp-a001-02-000000059810135,15,09,8753,2,1,1474,1
grp-a001-02-000000059810135,15,15,8753,1,1,1483,1
grp-a001-02-000000059810135,15,99,8753,2,1,1485,1
grp-a001-02-000000059810135,16,01,684926,1,1,1483,1
grp-a001-02-000000059810135,16,02,8753,4,1,1450,1
grp-a001-02-000000059810135,16,08,8753,6,1,1392,1
grp-a001-02-000000059810135,16,13,8753,1,1,1485,1
grp-a001-02-000000059810135,17,01,33421,1,1,1485,1
grp-a001-02-000000059810135,17,04,8753,1,1,1396,1
grp-a001-02-000000059810135,17,09,684926,3,1,1263,1
grp-a001-02-000000059810135,17,99,8753,2,2,2865,2
grp-a001-02-000000059810135,18,02,8753,4,1,1302,1
grp-a001-02-000000059810135,18,04,33421,1,1,1475,1
grp-a001-02-000000059810135,18,04,684926,3,1,1340,1
grp-a001-02-000000059810135,18,99,684926,1,1,1398,1
grp-a001-02-000000059810135,19,02,8753,1,1,1443,1
grp-a001-02-000000059810135,19,09,33421,4,1,1261,1
grp-a001-02-000000059810135,19,09,8753,1,1,1485,1
grp-a001-02-000000059810135,20,02,684926,1,1,1483,1
grp-a001-02-000000059810135,20,02,8753,2,2,2825,2
grp-a001-02-000000059810135,20,13,8753,1,1,1477,1
grp-a001-02-000000059810135,20,18,684926,1,1,1227,1
grp-a001-02-000000059810135,21,02,8753,2,1,1380,1
grp-a001-02-000000059810135,21,04,8753,1,1,1485,1
grp-a001-02-000000059810135,21,05,8753,1,1,1354,1
grp-a001-02-000000059810135,21,06,8753,1,1,1462,1
grp-a001-02-000000059810135,21,07,33421,2,1,1477,1
grp-a001-02-000000059810135,21,07,8753,1,1,1333,1
grp-a001-02-000000059810135,21,09,341893,1,1,1289,1
grp-a001-02-000000059810135,21,09,341898,1,1,1350,1
grp-a001-02-000000059810135,21,09,8753,2,1,1140,1
grp-a001-02-000000059810135,21,13,341893,1,1,1406,1
grp-a001-02-000000059810135,22,01,341893,1,1,1105,1
grp-a001-02-000000059810135,22,02,341893,1,1,1351,1
grp-a001-02-000000059810135,22,02,8753,3,2,2715,2
grp-a001-02-000000059810135,22,06,27758,1,1,996,1
grp-a001-02-000000059810135,22,06,341893,1,1,1480,1
grp-a001-02-000000059810135,22,09,684926,1,1,1331,1
grp-a001-02-000000059810135,22,18,8753,1,1,1287,1
grp-a001-02-000000059810135,23,02,8753,5,3,4171,3
grp-a001-02-000000059810135,23,03,8753,1,1,1413,1
grp-a001-02-000000059810135,23,05,8753,1,1,1320,1
grp-a001-02-000000059810135,23,07,8753,2,1,1309,1
grp-a001-02-000000059810135,23,08,8753,2,1,1329,1
grp-a001-02-000000059810410,00,02,8753,1,1,1375,1
grp-a001-02-000000059810410,00,16,8753,2,1,1310,1
grp-a001-02-000000059810410,01,02,8753,2,1,1375,1
grp-a001-02-000000059810410,02,09,33421,2,1,1240,1
grp-a001-02-000000059810410,02,13,8753,1,1,1205,1
grp-a001-02-000000059810410,05,99,684926,1,1,1328,1
grp-a001-02-000000059810410,06,04,8753,1,1,1285,1
grp-a001-02-000000059810410,07,02,8753,4,3,4059,2
grp-a001-02-000000059810410,07,09,8753,2,2,2688,2
grp-a001-02-000000059810410,07,13,8753,1,1,1364,1
grp-a001-02-000000059810410,07,99,8753,1,1,1375,1
grp-a001-02-000000059810410,08,02,8753,2,1,1333,1
grp-a001-02-000000059810410,08,09,8753,3,1,935,1
grp-a001-02-000000059810410,09,02,27758,1,1,782,1
grp-a001-02-000000059810410,09,02,33421,2,1,1371,1
grp-a001-02-000000059810410,09,09,8753,2,2,2750,2
grp-a001-02-000000059810410,09,18,341893,1,1,809,1
grp-a001-02-000000059810410,09,99,8753,1,1,1359,1
grp-a001-02-000000059810410,10,02,684926,3,1,803,1
grp-a001-02-000000059810410,10,15,27758,1,1,1010,1
grp-a001-02-000000059810410,11,02,341893,1,1,1334,1
grp-a001-02-000000059810410,11,02,8753,2,1,1363,1
grp-a001-02-000000059810410,11,06,8753,1,1,990,1
grp-a001-02-000000059810410,11,08,8753,2,1,1215,1
grp-a001-02-000000059810410,11,09,11068,1,1,934,1
grp-a001-02-000000059810410,11,09,33421,14,1,1256,1
grp-a001-02-000000059810410,11,09,8753,4,2,2692,2
grp-a001-02-000000059810410,11,99,8753,1,1,1344,1
grp-a001-02-000000059810410,12,02,8753,5,2,2528,2
grp-a001-02-000000059810410,12,08,8753,3,2,2724,2
grp-a001-02-000000059810410,12,10,8753,1,1,1329,1
grp-a001-02-000000059810410,12,13,8753,2,1,1256,1
grp-a001-02-000000059810410,13,02,8753,3,2,2750,2
grp-a001-02-000000059810410,13,03,341893,1,1,1338,1
grp-a001-02-000000059810410,13,08,8753,1,1,1268,1
grp-a001-02-000000059810410,13,09,341893,1,1,1228,1
grp-a001-02-000000059810410,13,09,8753,1,1,1353,1
grp-a001-02-000000059810410,13,15,8753,1,1,1330,1
grp-a001-02-000000059810410,13,99,8753,3,1,1065,1
grp-a001-02-000000059810410,14,02,684926,1,1,1287,1
grp-a001-02-000000059810410,14,02,8753,5,3,3979,3
grp-a001-02-000000059810410,14,03,8753,1,1,1339,1
grp-a001-02-000000059810410,14,09,684927,1,1,1240,1
grp-a001-02-000000059810410,14,09,8753,1,1,1375,1
grp-a001-02-000000059810410,14,12,8753,1,1,1375,1
grp-a001-02-000000059810410,14,16,27758,1,1,850,1
grp-a001-02-000000059810410,14,18,8753,3,2,2690,2
grp-a001-02-000000059810410,15,02,8753,1,1,1368,1
grp-a001-02-000000059810410,15,03,684926,1,1,1337,1
grp-a001-02-000000059810410,15,07,8753,1,1,1231,1
grp-a001-02-000000059810410,15,08,8753,1,2,2712,2
grp-a001-02-000000059810410,15,09,27758,1,1,878,1
grp-a001-02-000000059810410,15,14,8753,4,1,1260,1
grp-a001-02-000000059810410,15,15,684926,1,1,1365,1
grp-a001-02-000000059810410,15,15,8753,1,1,1375,1
grp-a001-02-000000059810410,15,99,33421,1,1,1256,1
grp-a001-02-000000059810410,16,02,684926,1,1,1371,1
grp-a001-02-000000059810410,16,02,8753,1,1,1359,1
grp-a001-02-000000059810410,16,04,33421,1,1,1375,1
grp-a001-02-000000059810410,16,06,8753,1,1,1344,1
grp-a001-02-000000059810410,16,09,27758,1,1,872,1
grp-a001-02-000000059810410,16,12,8753,1,1,1323,1
grp-a001-02-000000059810410,17,02,684926,2,1,1375,1
grp-a001-02-000000059810410,17,02,8753,3,3,3829,3
grp-a001-02-000000059810410,17,03,8753,2,1,1374,1
grp-a001-02-000000059810410,18,02,8753,2,2,2306,2
grp-a001-02-000000059810410,19,02,33421,2,1,1296,1
grp-a001-02-000000059810410,19,04,33421,1,1,1299,1
grp-a001-02-000000059810410,19,09,8753,1,1,1130,1
grp-a001-02-000000059810410,19,12,8753,1,1,1211,1
grp-a001-02-000000059810410,19,13,8753,1,1,1375,1
grp-a001-02-000000059810410,19,15,8753,1,1,1375,1
grp-a001-02-000000059810410,19,18,684926,3,1,1235,1
grp-a001-02-000000059810410,19,99,684926,2,1,1215,1
grp-a001-02-000000059810410,19,99,8753,3,1,1372,1
grp-a001-02-000000059810410,20,02,8753,3,2,2726,2
grp-a001-02-000000059810410,20,04,684926,1,1,1328,1
grp-a001-02-000000059810410,20,08,8753,3,1,1375,1
grp-a001-02-000000059810410,20,09,27758,1,1,928,1
grp-a001-02-000000059810410,20,09,8753,3,3,4092,2
grp-a001-02-000000059810410,20,11,8753,3,1,1336,1
grp-a001-02-000000059810410,20,15,684926,2,1,1292,1
grp-a001-02-000000059810410,20,99,8753,4,2,2605,2
grp-a001-02-000000059810410,21,01,8753,2,2,2737,2
grp-a001-02-000000059810410,21,02,8753,1,1,1353,1
grp-a001-02-000000059810410,21,03,8753,1,1,1229,1
grp-a001-02-000000059810410,21,07,8753,2,1,1350,1
grp-a001-02-000000059810410,21,15,8753,3,1,1328,1
grp-a001-02-000000059810410,22,02,341893,2,1,1251,1
grp-a001-02-000000059810410,22,02,684926,1,1,1029,1
grp-a001-02-000000059810410,22,07,8753,1,1,1198,1
grp-a001-02-000000059810410,22,08,8753,1,1,1375,1
grp-a001-02-000000059810410,22,11,8753,1,1,1335,1
grp-a001-02-000000059810410,22,13,27758,1,1,815,1
grp-a001-02-000000059810410,22,15,8753,2,1,1336,1
grp-a001-02-000000059810410,23,02,8753,2,1,1328,1
grp-a001-02-000000059810410,23,03,8753,1,1,1292,1
grp-a001-02-000000059810410,23,09,8753,2,1,1335,1
grp-a001-02-000000059811691,00,04,8753,3,2,2711,2
grp-a001-02-000000059811691,01,03,684926,1,1,1363,1
grp-a001-02-000000059811691,01,09,684926,2,1,1119,1
grp-a001-02-000000059811691,03,01,8753,1,1,1405,1
grp-a001-02-000000059811691,03,13,8753,1,1,1407,1
grp-a001-02-000000059811691,04,06,341898,1,1,1220,1
grp-a001-02-000000059811691,04,16,33421,1,1,1207,1
grp-a001-02-000000059811691,06,02,8753,2,1,1384,1
grp-a001-02-000000059811691,06,12,8753,2,1,1379,1
grp-a001-02-000000059811691,06,16,8753,1,1,1361,1
grp-a001-02-000000059811691,07,04,8753,3,1,1194,1
grp-a001-02-000000059811691,07,06,684925,1,1,819,1
grp-a001-02-000000059811691,08,09,684926,1,1,1290,1
grp-a001-02-000000059811691,08,16,8753,2,1,1416,1
grp-a001-02-000000059811691,09,08,8753,1,1,1417,1
grp-a001-02-000000059811691,09,09,341893,2,1,973,1
grp-a001-02-000000059811691,10,02,33421,1,1,1175,1
grp-a001-02-000000059811691,10,02,684926,2,1,1120,1
grp-a001-02-000000059811691,10,03,8753,1,1,1410,1
grp-a001-02-000000059811691,10,07,8753,2,1,1414,1
grp-a001-02-000000059811691,11,09,684926,2,1,1232,1
grp-a001-02-000000059811691,11,09,8753,1,1,1353,1
grp-a001-02-000000059811691,13,02,8753,1,1,1340,1
grp-a001-02-000000059811691,14,06,8753,2,1,1331,1
grp-a001-02-000000059811691,14,09,684926,1,1,1120,1
grp-a001-02-000000059811691,14,13,33421,1,1,1339,1
grp-a001-02-000000059811691,15,02,684926,2,1,1364,1
grp-a001-02-000000059811691,15,02,8753,1,1,1419,1
grp-a001-02-000000059811691,15,03,8753,1,1,1389,1
grp-a001-02-000000059811691,15,09,8753,1,1,531,1
grp-a001-02-000000059811691,15,99,8753,2,1,1290,1
grp-a001-02-000000059811691,16,04,8753,1,1,1419,1
grp-a001-02-000000059811691,16,06,8753,1,1,1209,1
grp-a001-02-000000059811691,16,09,684926,1,1,1412,1
grp-a001-02-000000059811691,17,02,8753,2,2,2650,2
grp-a001-02-000000059811691,17,06,8753,1,1,1359,1
grp-a001-02-000000059811691,17,09,684926,1,1,1369,1
grp-a001-02-000000059811691,19,02,8753,2,2,2729,2
grp-a001-02-000000059811691,19,03,684926,1,1,1382,1
grp-a001-02-000000059811691,19,04,341893,2,1,1110,1
grp-a001-02-000000059811691,19,09,33421,2,1,1388,1
grp-a001-02-000000059811691,19,17,8753,1,1,1385,1
grp-a001-02-000000059811691,20,09,8753,1,1,1410,1
grp-a001-02-000000059811691,20,11,341898,2,1,1363,1
grp-a001-02-000000059811691,21,02,684926,3,1,1411,1
grp-a001-02-000000059811691,21,03,33421,2,1,1413,1
grp-a001-02-000000059811691,21,03,8753,1,1,1400,1
grp-a001-02-000000059811691,21,09,33421,1,1,1408,1
grp-a001-02-000000059811691,21,09,341898,1,1,730,1
grp-a001-02-000000059811691,21,09,8753,1,1,1364,1
grp-a001-02-000000059811691,22,09,684926,2,1,1372,1
grp-a001-02-000000059811691,22,09,8753,3,1,1215,1
grp-a001-02-000000059811691,22,15,8753,2,2,2568,2
grp-a001-02-000000059811691,22,16,33421,2,1,1350,1
grp-a001-02-000000059811691,22,16,8753,2,1,1388,1
grp-a001-02-000000059811691,23,03,684926,1,1,1067,1
grp-a001-02-000000059811691,23,06,11068,1,1,968,1
grp-a001-02-000000059811691,23,09,33421,1,1,1210,1
grp-a001-02-000000059811691,23,16,8753,2,1,1156,1
grp-a001-02-000000059811691,23,99,8753,1,1,1377,1
grp-a001-02-000000059812037,00,02,8753,1,1,1738,1
grp-a001-02-000000059812037,00,03,8753,1,1,1467,1
grp-a001-02-000000059812037,00,06,8753,3,2,3301,2
grp-a001-02-000000059812037,00,09,11068,1,1,1140,1
grp-a001-02-000000059812037,00,09,27758,1,1,1140,1
grp-a001-02-000000059812037,00,09,8753,0,1,1908,1
grp-a001-02-000000059812037,00,13,8753,2,1,1470,1
grp-a001-02-000000059812037,01,02,27758,1,1,1110,1
grp-a001-02-000000059812037,01,02,684926,3,1,1637,1
grp-a001-02-000000059812037,01,02,8753,3,2,3611,2
grp-a001-02-000000059812037,01,06,8753,5,1,1749,1
grp-a001-02-000000059812037,01,11,33421,1,1,1733,1
grp-a001-02-000000059812037,02,06,8753,3,1,1679,1
grp-a001-02-000000059812037,06,01,8753,1,1,1618,1
grp-a001-02-000000059812037,06,02,8753,2,1,1925,1
grp-a001-02-000000059812037,06,03,684926,1,1,1531,1
grp-a001-02-000000059812037,06,06,8753,1,1,1492,1
grp-a001-02-000000059812037,06,08,684926,2,1,1510,1
grp-a001-02-000000059812037,06,13,341893,1,1,1599,1
grp-a001-02-000000059812037,06,99,27758,1,1,1238,1
grp-a001-02-000000059812037,07,02,8753,4,2,3312,2
grp-a001-02-000000059812037,07,09,8753,3,1,755,1
grp-a001-02-000000059812037,07,11,8753,2,2,2937,2
grp-a001-02-000000059812037,07,99,33421,1,1,1640,1
grp-a001-02-000000059812037,07,99,8753,2,2,3250,2
grp-a001-02-000000059812037,08,02,8753,5,2,3374,2
grp-a001-02-000000059812037,08,03,8753,4,1,1628,1
grp-a001-02-000000059812037,08,04,8753,2,1,1744,1
grp-a001-02-000000059812037,08,05,8753,2,1,1641,1
grp-a001-02-000000059812037,08,09,684926,1,1,1645,1
grp-a001-02-000000059812037,08,09,8753,5,3,5184,3
grp-a001-02-000000059812037,08,11,8753,3,2,3183,2
grp-a001-02-000000059812037,09,01,8753,2,1,1642,1
grp-a001-02-000000059812037,09,02,27758,1,1,1003,1
grp-a001-02-000000059812037,09,02,8753,2,1,1740,1
grp-a001-02-000000059812037,09,03,8753,3,3,4796,3
grp-a001-02-000000059812037,09,09,27758,1,2,1818,2
grp-a001-02-000000059812037,09,09,684926,2,1,1427,1
grp-a001-02-000000059812037,09,09,8753,8,1,1743,1
grp-a001-02-000000059812037,09,14,8753,1,1,1614,1
grp-a001-02-000000059812037,10,01,8753,1,1,1749,1
grp-a001-02-000000059812037,10,02,11068,1,2,2004,2
grp-a001-02-000000059812037,10,02,27758,1,1,1166,1
grp-a001-02-000000059812037,10,02,684926,3,1,1613,1
grp-a001-02-000000059812037,10,02,8753,2,2,3394,2
grp-a001-02-000000059812037,10,04,27758,1,1,1164,1
grp-a001-02-000000059812037,10,04,8753,1,1,1624,1
grp-a001-02-000000059812037,10,06,8753,2,1,1869,1
grp-a001-02-000000059812037,10,09,684927,1,1,1470,1
grp-a001-02-000000059812037,10,09,8753,4,2,3361,2
grp-a001-02-000000059812037,10,11,8753,2,1,1743,1
grp-a001-02-000000059812037,10,13,8753,3,1,1700,1
grp-a001-02-000000059812037,10,18,8753,1,1,1727,1
grp-a001-02-000000059812037,11,02,8753,5,4,6475,4
grp-a001-02-000000059812037,11,09,8753,1,1,1925,1
grp-a001-02-000000059812037,11,18,27758,1,1,1061,1
grp-a001-02-000000059812037,11,99,8753,1,1,1718,1
grp-a001-02-000000059812037,12,01,8753,2,1,1649,1
grp-a001-02-000000059812037,12,04,8753,1,1,1685,1
grp-a001-02-000000059812037,12,07,684926,1,1,1703,1
grp-a001-02-000000059812037,12,11,8753,1,1,1132,1
grp-a001-02-000000059812037,13,01,33421,2,2,3492,2
grp-a001-02-000000059812037,13,01,8753,2,1,1622,1
grp-a001-02-000000059812037,13,02,11068,3,1,1510,1
grp-a001-02-000000059812037,13,02,33421,0,1,1602,1
grp-a001-02-000000059812037,13,06,8753,4,2,3656,2
grp-a001-02-000000059812037,13,09,8753,3,2,3510,2
grp-a001-02-000000059812037,14,02,684926,1,1,1291,1
grp-a001-02-000000059812037,14,02,684927,1,1,1470,1
grp-a001-02-000000059812037,14,02,8753,8,2,3210,2
grp-a001-02-000000059812037,14,03,33421,1,1,1430,1
grp-a001-02-000000059812037,14,07,8753,1,1,1746,1
grp-a001-02-000000059812037,14,08,8753,2,2,3244,2
grp-a001-02-000000059812037,14,09,684926,3,1,1451,1
grp-a001-02-000000059812037,14,15,8753,2,1,1683,1
grp-a001-02-000000059812037,14,18,8753,2,1,1749,1
grp-a001-02-000000059812037,14,99,8753,1,1,1726,1
grp-a001-02-000000059812037,15,01,8753,10,1,1838,1
grp-a001-02-000000059812037,15,02,8753,9,4,7004,4
grp-a001-02-000000059812037,15,04,684924,2,1,1918,1
grp-a001-02-000000059812037,15,04,8753,1,1,1726,1
grp-a001-02-000000059812037,15,07,8753,2,1,1637,1
grp-a001-02-000000059812037,15,10,8753,2,1,1709,1
grp-a001-02-000000059812037,15,15,8753,3,1,1745,1
grp-a001-02-000000059812037,15,18,341893,1,1,1486,1
grp-a001-02-000000059812037,16,01,8753,2,1,1668,1
grp-a001-02-000000059812037,16,02,684927,2,1,1222,1
grp-a001-02-000000059812037,16,02,8753,6,4,6962,4
grp-a001-02-000000059812037,16,03,8753,1,1,1749,1
grp-a001-02-000000059812037,16,06,8753,2,1,1721,1
grp-a001-02-000000059812037,16,09,8753,2,2,3440,2
grp-a001-02-000000059812037,16,99,8753,4,3,4820,3
grp-a001-02-000000059812037,17,02,33421,1,1,1698,1
grp-a001-02-000000059812037,17,02,8753,5,1,1697,1
grp-a001-02-000000059812037,17,04,8753,1,1,1726,1
grp-a001-02-000000059812037,17,05,8753,1,1,1706,1
grp-a001-02-000000059812037,17,08,33421,1,1,1537,1
grp-a001-02-000000059812037,17,08,8753,3,1,1660,1
grp-a001-02-000000059812037,17,09,8753,4,3,4643,3
grp-a001-02-000000059812037,17,11,33421,1,1,1745,1
grp-a001-02-000000059812037,17,11,8753,1,1,1562,1
grp-a001-02-000000059812037,17,99,8753,1,1,1709,1
grp-a001-02-000000059812037,18,02,8753,8,3,5019,3
grp-a001-02-000000059812037,18,06,8753,1,1,1733,1
grp-a001-02-000000059812037,18,11,8753,1,1,1728,1
grp-a001-02-000000059812037,18,13,8753,1,1,1730,1
grp-a001-02-000000059812037,18,99,8753,2,1,1713,1
grp-a001-02-000000059812037,19,03,8753,1,1,1697,1
grp-a001-02-000000059812037,19,04,33421,2,1,1492,1
grp-a001-02-000000059812037,19,05,8753,1,1,1590,1
grp-a001-02-000000059812037,19,08,8753,2,1,1716,1
grp-a001-02-000000059812037,19,09,8753,2,1,1375,1
grp-a001-02-000000059812037,20,02,341893,1,1,1320,1
grp-a001-02-000000059812037,20,02,8753,3,1,1749,1
grp-a001-02-000000059812037,20,03,8753,1,1,1647,1
grp-a001-02-000000059812037,20,09,33421,3,1,1701,1
grp-a001-02-000000059812037,20,09,8753,4,3,5159,2
grp-a001-02-000000059812037,20,14,341893,2,1,1461,1
grp-a001-02-000000059812037,20,15,8753,2,1,1749,1
grp-a001-02-000000059812037,21,01,8753,1,1,1189,1
grp-a001-02-000000059812037,21,02,33421,1,1,1749,1
grp-a001-02-000000059812037,21,02,341898,2,1,1732,1
grp-a001-02-000000059812037,21,02,8753,13,4,6577,4
grp-a001-02-000000059812037,21,03,8753,6,1,1607,1
grp-a001-02-000000059812037,21,07,11068,1,1,1143,1
grp-a001-02-000000059812037,21,08,8753,1,1,1672,1
grp-a001-02-000000059812037,21,09,8753,5,1,1592,1
grp-a001-02-000000059812037,21,13,684926,1,1,1925,1
grp-a001-02-000000059812037,21,15,8753,2,1,1749,1
grp-a001-02-000000059812037,21,16,684926,1,1,1741,1
grp-a001-02-000000059812037,21,18,341893,1,1,1713,1
grp-a001-02-000000059812037,21,99,33421,1,1,1689,1
grp-a001-02-000000059812037,21,99,8753,1,1,1369,1
grp-a001-02-000000059812037,22,02,341893,1,1,1743,1
grp-a001-02-000000059812037,22,02,8753,4,1,1749,1
grp-a001-02-000000059812037,22,05,27758,1,1,1232,1
grp-a001-02-000000059812037,22,08,8753,2,1,1703,1
grp-a001-02-000000059812037,22,09,8753,7,3,5115,3
grp-a001-02-000000059812037,22,11,8753,1,1,961,1
grp-a001-02-000000059812037,22,13,33421,3,1,1375,1
grp-a001-02-000000059812037,22,13,8753,1,1,1639,1
grp-a001-02-000000059812037,22,99,8753,1,1,1629,1
grp-a001-02-000000059812037,23,01,8753,1,1,1594,1
grp-a001-02-000000059812037,23,02,8753,16,4,5935,3
grp-a001-02-000000059812037,23,04,8753,2,1,940,1
grp-a001-02-000000059812037,23,07,8753,1,1,1749,1
grp-a001-02-000000059812037,23,09,341893,2,1,1683,1
grp-a001-02-000000059812037,23,09,8753,2,1,1613,1
grp-a001-02-000000059812037,23,11,8753,3,1,1675,1
grp-a001-02-000000059812037,23,15,33421,1,1,1744,1
grp-a001-02-000000059812606,00,02,33421,1,1,1270,1
grp-a001-02-000000059812606,00,02,684926,1,1,1472,1
