adgroup_id,adgroup_name,campaign_name,campaign_type,model,cost,conv_amt,total_ad_profit,residual_v1,residual_v2,baseline_v1_daily,baseline_v2_used_fallback,n_days,n_baseline_days,band_total,band_baseline_only,baseline_unavailable,excess_F2,excess_F1b,excess_F1a,excess_연휴,excess_공휴일,excess_휴가창,excess_주말,excess_F3
grp-a001-01-000000052182861,01. 갤럭시 플립7,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 플립7,1581083,3491890,459764.46,277085.45,277085.45,1450.7092,True,191,5,band1,band1,False,154211.34,119069.61,0.0,13317.78,-3607.47,0.0,-111704.94,11392.68
grp-a001-01-000000060480313,S25울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),778145,1828700,290645.18,278010.32,223676.33,1674.761,False,166,97,band1,band1,False,0.0,0.0,0.0,-15439.04,37394.69,-30447.21,21126.42,0.0
grp-a001-02-000000055116659,벌크1,● 11. 벌크,SHOPPING,,372172,1161070,306419.47,288286.65,326629.85,990.6758,False,291,179,band1,band1,False,0.0,0.0,0.0,9384.37,-6316.62,33587.24,-18522.17,0.0
grp-a001-01-000000032245671,01. 갤럭시S23,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S23 (+/울트라/FE),690520,1496530,184132.25,292630.87,260898.15,1532.0988,False,191,111,band1,band1,False,0.0,0.0,0.0,-6904.87,-22804.87,11310.55,-90099.43,0.0
grp-a001-02-000000046224077,01. 갤럭시탭S10/울트라_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,갤럭시탭 S10 울트라·+,1446932,2988110,299479.46,334078.24,336068.6,941.0655,False,355,206,band1,band1,False,0.0,0.0,0.0,41874.16,-6966.91,81476.67,-150982.7,0.0
grp-a001-02-000000047076745,01. 갤럭시탭A9플러스,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,갤럭시탭 A9+,1125757,2749210,481028.51,363675.15,401978.98,1048.0552,False,347,202,band1,band1,False,0.0,0.0,0.0,-22387.18,32889.19,137186.11,-30334.76,0.0
grp-a001-02-000000044629993,03. S23_사생활✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S23 (+/울트라/FE),1128973,2531950,350834.13,364974.49,443958.46,1962.2285,True,186,109,band1,band1,False,0.0,0.0,0.0,-11585.52,7220.96,24459.26,-34235.06,0.0
grp-a001-02-000000044300027,09. A23/A33,● 02. 갤럭시_보급형_M,SHOPPING,갤럭시 A23,907679,2296130,434302.3,365228.74,386808.12,1028.8133,False,355,206,band1,band1,False,0.0,0.0,0.0,16884.74,18759.11,-16996.15,50425.87,0.0
grp-a001-02-000000046072554,04. 아이폰14,● 05. 아이폰_사생활보호,SHOPPING,,704835,1800600,347532.04,417404.1,387739.23,1196.0003,False,349,202,band1,band1,False,0.0,0.0,0.0,-29004.0,-1320.13,-45770.46,6222.53,0.0
grp-a001-02-000000054536931,Z플립6,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립6,1760957,3477370,271404.19,448806.06,534850.0,1476.3357,False,304,190,band2,band1,False,0.0,0.0,0.0,4902.01,-13241.33,-54999.86,-114062.69,0.0
grp-a001-02-000000059821088,Z플립4,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립4,837238,2103400,392101.57,452752.66,515253.24,2370.4328,True,191,116,band1,band1,False,0.0,0.0,0.0,-2370.43,-33553.92,-67685.36,42958.62,0.0
grp-a001-02-000000046223421,01. 갤럭시탭S7/FE/플러스_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,,1243553,2919050,462496.09,459217.67,501394.5,1293.5709,False,355,206,band1,band1,False,0.0,0.0,0.0,-24789.33,-1603.55,-5983.9,35655.2,0.0
grp-a001-02-000000059830952,Z플립7,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립7,1883183,3752690,310089.94,465969.23,436254.13,2426.9231,True,192,100,band2,band1,False,0.0,0.0,0.0,-3821.75,15390.21,-105233.01,-202602.92,140388.19
grp-a001-02-000000044299892,02. S23FE,● 02. 갤럭시_보급형_M,SHOPPING,,1487121,3304460,444182.33,467060.83,460204.24,1319.3809,False,354,206,band1,band1,False,0.0,0.0,0.0,-113.18,-20819.51,43227.71,-45173.51,0.0
grp-a001-02-000000044108616,S24울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S24 (+/울트라),2413146,4635080,295842.9,485805.81,642264.43,1376.2204,False,353,206,band2,band2,False,0.0,0.0,0.0,566.14,-28430.87,-79235.04,-82863.13,0.0
grp-a001-02-000000059812606,노트20,● 01. 갤럭시_지문방지_사생활,SHOPPING,,572883,1617900,372704.38,486831.58,509084.15,2509.4411,True,194,116,band1,band1,False,0.0,0.0,0.0,2117.86,-16564.1,-37538.15,-62142.82,0.0
grp-a001-01-000000060554862,폴드7_지문방지,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 폴드7,1172017,2490000,283272.3,498601.42,336600.17,3003.623,False,166,97,band1,band1,False,0.0,0.0,0.0,9832.05,-21854.27,-88164.99,-115141.9,0.0
grp-a001-02-000000044300024,08. A24/A34,● 02. 갤럭시_보급형_M,SHOPPING,갤럭시 A24,1355663,3586630,740555.59,514773.17,586912.04,1450.0653,False,355,206,band1,band1,False,0.0,0.0,0.0,2137.85,-18886.73,88593.0,153938.3,0.0
grp-a001-02-000000047077161,01. 갤럭시탭S10 시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,갤럭시탭 S10 울트라·+,1728358,4417660,853559.01,518814.94,605336.47,1461.4505,False,355,206,band1,band1,False,0.0,0.0,0.0,-8014.0,963.18,230318.85,111476.03,0.0
grp-a001-01-000000037423354,01. 갤럭시폴드6,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 폴드6,585014,1573150,334419.08,534575.75,563021.73,2798.8259,False,191,111,band1,band1,False,0.0,0.0,0.0,-16191.95,-4149.77,-37547.54,-142267.41,0.0
grp-a001-02-000000047076946,01. 갤럭시탭S9 시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,갤럭시탭 S9 울트라,1670946,3798840,549299.47,535464.75,589211.82,1508.3514,False,355,206,band1,band1,False,0.0,0.0,0.0,31086.24,-40846.24,66525.14,-42930.41,0.0
grp-a001-02-000000044490484,Z플립5,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립5,3008410,5761400,358860.6,538013.04,580172.96,1524.1163,False,353,206,band2,band2,False,0.0,0.0,0.0,-22055.54,12229.08,84582.38,-253908.36,0.0
grp-a001-02-000000044300022,07. A35/A25/A15,● 02. 갤럭시_보급형_M,SHOPPING,갤럭시 A35,819583,2430690,601042.37,543133.2,580515.86,1529.9527,False,355,206,band1,band1,False,0.0,0.0,0.0,-17963.95,-25929.81,75166.7,26636.22,0.0
grp-a001-01-000000040189693,01. 갤럭시S23_사생활보호,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S23 (+/울트라/FE),424067,1330020,353267.89,547312.96,503017.19,2835.8185,False,193,112,band1,band1,False,0.0,0.0,0.0,-18069.09,-13936.28,-79661.21,-82378.49,0.0
grp-a001-01-000000060792702,S23울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S23 (+/울트라/FE),610660,1766000,421484.94,556733.64,465421.34,3353.8171,False,166,97,band1,band1,False,0.0,0.0,0.0,-22335.27,29938.41,-53038.29,-89813.54,0.0
grp-a001-02-000000044823468,15프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰15(추정 매핑),2355414,5070780,608221.3,557365.72,697756.9,1714.9715,False,325,189,band1,band1,False,0.0,0.0,0.0,-29768.57,4760.38,89974.35,-14110.58,0.0
grp-a001-01-000000045800955,01. 갤럭시탭_S10 울트라 플러스,○ 02. 파워링크_MO,WEB_SITE,갤럭시탭 S10 울트라·+,514680,2101990,713835.49,571232.81,566005.38,2990.7477,False,191,111,band1,band1,False,0.0,0.0,0.0,-15150.93,27308.13,90675.7,39769.77,0.0
grp-a001-01-000000052225586,01. 갤럭시 플립7,○ 02. 파워링크_PC,WEB_SITE,갤럭시 Z 플립7,357459,618920,4270.98,577108.25,577108.25,3021.5092,True,191,5,band2,band1,False,-86011.63,-15764.71,0.0,-16137.55,-12086.04,0.0,-152873.46,-289963.9
grp-a001-02-000000055116668,벌크2,● 11. 벌크,SHOPPING,,264541,1215900,446096.05,587800.23,584655.51,2019.9321,False,291,179,band1,band1,False,0.0,0.0,0.0,8194.12,-18991.99,-35413.76,-95492.55,0.0
grp-a001-02-000000044601555,14프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,,1559592,3667760,584043.3,599236.07,583337.06,1687.9889,False,355,206,band1,band1,False,0.0,0.0,0.0,-43722.2,-30180.9,58722.2,-11.87,0.0
grp-a001-01-000000054671417,00. 아이폰17_강화유리,○ 02. 파워링크_PC,WEB_SITE,아이폰17(추정 매핑),400098,810920,73847.06,600321.48,556249.65,4318.8595,True,139,6,band2,band1,False,-104744.86,0.0,0.0,0.0,-10277.72,0.0,-141958.82,-269493.02
grp-a001-02-000000047076797,01. 갤럭시탭S7시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,,1469905,3639920,657459.11,609195.36,672715.01,1716.0433,False,355,206,band1,band1,False,0.0,0.0,0.0,-27957.12,7050.95,83968.41,-14798.48,0.0
grp-a001-02-000000059830874,Z폴드7,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드7,2918493,6068000,627971.06,637374.54,577278.92,3319.6591,True,192,100,band1,band1,False,0.0,0.0,0.0,15298.31,-11931.07,-106378.16,-71418.08,165025.5
grp-a001-02-000000044601438,16프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰16(추정 매핑),2520924,4964570,380636.49,651188.67,664328.88,1991.4026,False,327,187,band2,band1,False,0.0,0.0,0.0,-23470.28,-33312.52,-88625.09,-125144.29,0.0
grp-a001-02-000000044108615,S22,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S22 (+/울트라),1389874,3270920,521826.76,664615.25,753953.54,1888.1115,False,352,205,band1,band1,False,0.0,0.0,0.0,1261.65,-28925.56,-41229.1,-73895.48,0.0
grp-a001-02-000000052350984,04. 컨텐츠매체_04,● 10. 컨텐츠매체,SHOPPING,,1267785,4262840,1223646.91,681958.5,769181.35,1921.0099,False,355,206,band1,band1,False,0.0,0.0,0.0,-40449.09,-11465.69,556154.18,37449.01,0.0
grp-a001-02-000000054538147,S22울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S22 (+/울트라),2469065,5122030,524523.54,693376.53,668390.61,2280.8439,False,304,190,band1,band1,False,0.0,0.0,0.0,-2631.85,8224.45,-49349.34,-125096.25,0.0
grp-a001-02-000000046838304,01. 갤럭시탭A8_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,,636841,1808810,420324.4,705611.25,1056632.5,2045.25,False,345,199,band1,band1,False,0.0,0.0,0.0,-13904.44,-19439.32,-80864.95,-171078.15,0.0
grp-a001-02-000000054537767,Z폴드4,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드4,1969008,4448850,631138.11,746814.16,708279.45,2456.6255,False,304,190,band1,band1,False,0.0,0.0,0.0,-9539.84,-794.94,-43924.59,-61416.69,0.0
grp-a001-02-000000046437508,10. A16,● 02. 갤럭시_보급형_M,SHOPPING,갤럭시 A16 LTE,1519712,4285570,985004.54,751716.19,851492.18,2117.5104,False,355,206,band1,band1,False,0.0,0.0,0.0,3248.26,368.36,135392.85,94278.87,0.0
grp-a001-02-000000059821962,Z폴드6,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드6,1641953,3504200,406089.08,774651.72,768892.83,4164.7942,True,186,116,band1,band1,False,0.0,0.0,0.0,-20169.59,-10275.1,-106187.09,-231930.86,0.0
grp-a001-02-000000047005161,02. 도어락필름,● 09. 기타상품,SHOPPING,,415401,2166620,850887.72,805450.46,852468.78,2268.8745,False,355,206,band1,band1,False,0.0,0.0,0.0,14616.33,-4186.53,86383.97,-51376.5,0.0
grp-a001-02-000000045811975,01. S24FE,● 02. 갤럭시_보급형_M,SHOPPING,갤럭시 S24 FE,1865215,4398970,705778.57,810514.92,899325.39,2283.1406,False,355,206,band1,band1,False,0.0,0.0,0.0,-10127.02,-17675.57,-47389.47,-29544.29,0.0
grp-a001-02-000000045025483,노트20,● 01. 갤럭시_지문방지_TPU,SHOPPING,,2669838,5878950,766135.12,892491.26,1069263.05,2528.3039,False,353,206,band1,band1,False,0.0,0.0,0.0,11882.8,-7907.82,-169942.1,39610.97,0.0
grp-a001-02-000000046224018,01. 갤럭시탭S9/울트라_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,갤럭시탭 S9 울트라,1691605,4540440,962071.21,1037937.22,1160823.58,2940.3321,False,353,204,band1,band1,False,0.0,0.0,0.0,-21970.03,919.94,-69323.82,14507.9,0.0
grp-a001-02-000000044108257,S23플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S23 (+/울트라/FE),2618758,5992370,883503.84,1061568.07,1311174.83,3068.1158,False,346,202,band1,band1,False,0.0,0.0,0.0,-45401.19,-40173.27,17375.83,-109865.6,0.0
grp-a001-01-000000048564412,일미리케이스,○ 01. 자사몰,WEB_SITE,,327926,2067200,880256.35,1079840.9,1181918.03,3041.8053,False,355,206,band1,band1,False,0.0,0.0,0.0,-12016.42,-26842.23,-65216.06,-95509.83,0.0
grp-a001-02-000000046838302,01. 갤럭시탭A9/플러스_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,,1457699,4352590,1086187.62,1093735.11,1366762.16,3089.6472,False,354,206,band1,band1,False,0.0,0.0,0.0,-13362.77,-48311.52,131873.55,-77746.76,0.0
grp-a001-01-000000047485469,01. 갤럭시S25_지문방지TPU,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S25 (+/울트라/FE),1103480,3382500,873434.09,1097626.31,1153439.38,5687.1829,False,193,113,band1,band1,False,0.0,0.0,0.0,-50065.91,-6959.05,13187.46,-180354.72,0.0
grp-a001-01-000000054666566,00. 아이폰17_강화유리,○ 02. 파워링크_MO,WEB_SITE,아이폰17(추정 매핑),981440,2145410,272452.46,1420187.21,1448795.3,10217.1742,True,139,6,band1,band1,False,-165577.84,0.0,0.0,0.0,11053.62,0.0,-393919.21,-599291.31
grp-a001-02-000000047485224,S25FE,● 01. 갤럭시_지문방지_TPU,SHOPPING,,5847026,11785240,1040899.19,1454244.65,1499667.84,4119.6732,False,353,206,band2,band1,False,0.0,0.0,0.0,15388.83,-32695.47,-152341.58,-243697.24,0.0
grp-a001-02-000000054537529,S23울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S23 (+/울트라/FE),4554228,9528550,1014766.74,1551060.95,1596640.16,5170.2032,False,300,189,band1,band1,False,0.0,0.0,0.0,-23591.74,58341.05,-144885.66,-426157.85,0.0
grp-a001-02-000000047005364,01. 버디필름,● 09. 기타상품,SHOPPING,,5494998,11988900,1511957.0,1567958.28,1633106.71,4416.7839,False,355,206,band1,band1,False,0.0,0.0,0.0,-64063.31,-6483.35,158809.86,-144264.48,0.0
grp-a001-02-000000054617822,01. 강화유리,● 00. 아이폰_17,SHOPPING,아이폰17(추정 매핑),6268292,10924080,116325.18,1871432.51,1997717.81,15339.6108,True,122,10,band2,band2,False,-410420.85,0.0,0.0,0.0,-40997.22,-38859.37,-392237.17,-872592.73
grp-a001-02-000000044490481,Z폴드5,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드5,4374451,9868330,1393129.36,2053136.2,2147109.45,5816.2499,False,353,206,band1,band1,False,0.0,0.0,0.0,-52646.11,-86582.15,-140339.84,-380438.74,0.0
grp-a001-01-000000052260531,01. 갤럭시 폴드7,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 폴드7,1900099,3840230,344337.0,2601562.46,2601562.46,13620.7459,True,191,5,band2,band1,False,-407109.34,91338.04,0.0,-72521.55,-45002.07,0.0,-645317.25,-1178613.3
grp-a001-01-000000031116306,핸드폰필름,○ 00. 자사키워드,WEB_SITE,,548692,8228740,4260624.19,4239964.82,4410704.23,11943.5629,False,355,206,band1,band1,False,0.0,0.0,0.0,-51788.65,-96768.73,465025.19,-295808.45,0.0
grp-a001-01-000000062965454,S26_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S26 (+/울트라),1361255,2625000,172935.53,,,,True,138,0,band2,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000062965457,S26울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S26 (+/울트라),1405838,3264100,501876.79,,,,True,138,0,band1,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000062965459,S26플러스_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S26 (+/울트라),299946,760200,144355.58,,,,True,138,0,band1,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000070512941,폴드8_지문방지,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 폴드8 (울트라 포함),380783,737620,50321.62,,,,True,19,0,band2,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000070513016,폴드8울트라_지문방지,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 폴드8 (울트라 포함),101592,248000,43352.48,,,,True,17,0,band1,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000070513065,플립8_지문방지,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 플립8,57689,94800,-2282.8,,,,True,18,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000071340947,폴드8_사생활,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 폴드8 (울트라 포함),19652,44500,6356.18,,,,True,4,0,band1,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000071340962,폴드8울트라_사생활,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 폴드8 (울트라 포함),90779,13800,-82713.54,,,,True,4,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-01-000000071340970,플립8_사생활,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 플립8,816,0,-816.0,,,,True,4,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000045949120,01. 갤럭시탭A7_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,,0,0,0.0,,,,True,1,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000045949121,01. 갤럭시탭A7LITE_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,,0,0,0.0,,,,True,1,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842468,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,5,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842692,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,3,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842695,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,3,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842713,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,4,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842714,,● 14. 아이패드_지문방지,SHOPPING,,4030,0,-4030.0,,,,True,6,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842715,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,4,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842716,,● 14. 아이패드_지문방지,SHOPPING,,1450,0,-1450.0,,,,True,5,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842729,,● 14. 아이패드_지문방지,SHOPPING,,2730,0,-2730.0,,,,True,7,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842731,,● 14. 아이패드_지문방지,SHOPPING,,3970,0,-3970.0,,,,True,7,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046842732,,● 14. 아이패드_지문방지,SHOPPING,,2670,0,-2670.0,,,,True,6,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843727,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,2,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843728,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,7,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843730,,● 14. 아이패드_지문방지,SHOPPING,,3070,31800,15515.62,,,,True,7,0,band1,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843732,,● 14. 아이패드_지문방지,SHOPPING,,24380,15900,-15087.19,,,,True,7,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843733,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,7,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843734,,● 14. 아이패드_지문방지,SHOPPING,,4850,0,-4850.0,,,,True,4,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000046843735,,● 14. 아이패드_지문방지,SHOPPING,,26580,15900,-17287.19,,,,True,6,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000049353543,,● 14. 아이패드_지문방지,SHOPPING,,0,0,0.0,,,,True,7,0,excluded_cost0,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000055091017,03. 6H 사생활,● 00. 아이폰_17,SHOPPING,아이폰17(추정 매핑),490,0,-490.0,,,,True,2,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000062947038,S26,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S26 (+/울트라),489671,685600,-88969.66,,,,True,129,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000062947040,S26울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S26 (+/울트라),1040825,1395810,-225038.91,,,,True,138,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000062947041,S26플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S26 (+/울트라),734847,973300,-165998.37,,,,True,135,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070109620,맥세이프_컨텐츠 지면,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,6441,0,-6441.0,,,,True,5,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070451363,Z폴드8울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드8 (울트라 포함),481575,675000,-87068.86,,,,True,21,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070523564,Z폴드8와이드,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드8 (울트라 포함),1971616,2499080,-511019.86,,,,True,20,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070523694,Z플립8,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 플립8,260333,312800,-77515.93,,,,True,20,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070833125,01. Z플립8,● 15. 갤럭시Z_폴드8플립8_사생활보호,SHOPPING,갤럭시 Z 플립8,5478,0,-5478.0,,,,True,3,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070833126,02. Z폴드8 와이드,● 15. 갤럭시Z_폴드8플립8_사생활보호,SHOPPING,갤럭시 Z 폴드8 (울트라 포함),16590,0,-16590.0,,,,True,3,0,band4_unjudgeable,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070833127,03. Z폴드8 울트라,● 15. 갤럭시Z_폴드8플립8_사생활보호,SHOPPING,갤럭시 Z 폴드8 (울트라 포함),50810,58200,-16794.8,,,,True,4,0,band3,no_baseline_rows,True,,,,,,,,
grp-a001-02-000000070991863,폴드8,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 Z 폴드8 (울트라 포함),690503,1108740,-42495.99,,,,True,11,0,band3,no_baseline_rows,True,,,,,,,,
